"","room","userID","message","time","batch","round","X_id","createdAt","updatedAt"
"5753","C","XjbmAXUK89c7RWv2AAAw","""Ignite"" is a nice verb to use, perhaps",265.428,1535506770832,2,"YDfKHDKegI9JwnVC","2018-08-29T02:23:36.061Z","2018-08-29T02:23:36.061Z"
"5754","A","LvFnbfBUS-MQSOEjAAAN","well, I kind of think this pen would be marketed to techy douche-bros with too much expendable income",126.635,1535506770832,0,"YIo8X0TFnFVXM47S","2018-08-29T01:57:39.962Z","2018-08-29T01:57:39.962Z"
"5755","C","CFxj0c7UvQ6t8YL0AAAD","""Real like the Earth""",38.128,1535506770832,2,"YQRTIdxX7NGxfGxI","2018-08-29T02:19:48.761Z","2018-08-29T02:19:48.761Z"
"5756","A","CFxj0c7UvQ6t8YL0AAAD","Flawless...just like you!",436.298,1535506770832,0,"ZL7qTLMRXzGBPovN","2018-08-29T02:02:49.625Z","2018-08-29T02:02:49.625Z"
"5757","A","LvFnbfBUS-MQSOEjAAAN","you know what I mean, like, something from napoleon dynamite",426.638,1535506770832,1,"ZLxV5WWduO5WDkWA","2018-08-29T02:14:59.517Z","2018-08-29T02:14:59.517Z"
"5758","B","89sudkD80YySTFLIAAAo","I think the magnetic cap is the most interesting part",437.229,1535506770832,0,"ZObJdzCtK3GGgD7S","2018-08-29T02:02:50.555Z","2018-08-29T02:02:50.555Z"
"5759","B","LvFnbfBUS-MQSOEjAAAN","!sustenance. for all of us. ",438.727,1535506770832,2,"ZbTGwNlHdvbFQwGZ","2018-08-29T02:26:29.360Z","2018-08-29T02:26:29.360Z"
"5760","B","XjbmAXUK89c7RWv2AAAw","I like the idea, but it seems that it will get a little long",228.799,1535506770832,1,"Zblx1zPWpcfgrahC","2018-08-29T02:11:41.678Z","2018-08-29T02:11:41.678Z"
"5761","C","6JGkt8QxI46rS1JwAAA5","Simple/minimalist, premium, functional/durable--potential important words",129.417,1535506770832,1,"aIszFFyhhq6tpAif","2018-08-29T02:10:02.297Z","2018-08-29T02:10:02.297Z"
"5762","A","CFxj0c7UvQ6t8YL0AAAD","Definitely have to say something about how they are waterproof, etc.",154.249,1535506770832,1,"aTZrmRSzNJQZ312c","2018-08-29T02:10:27.129Z","2018-08-29T02:10:27.129Z"
"5763","A","CjMzk1_47rmrM1lAAAAd","Environmentally Friendly Energy",183.375,1535506770832,2,"b7DOP5UACPJQSjNv","2018-08-29T02:22:14.008Z","2018-08-29T02:22:14.008Z"
"5764","A","CFxj0c7UvQ6t8YL0AAAD","that's the move",483.316,1535506770832,1,"bPTGTefWl9WjqHSO","2018-08-29T02:15:56.196Z","2018-08-29T02:15:56.196Z"
"5765","A","reoVJLpIeQDjroJ_AAAi","I like that a lot",224.98,1535506770832,0,"bRTtHM2lrmnieIfo","2018-08-29T01:59:18.306Z","2018-08-29T01:59:18.306Z"
"5766","B","XjbmAXUK89c7RWv2AAAw","Hi everyone, I can offer some ideas, to get us started",50.329,1535506770832,0,"bu5bXSvabJwwgRjg","2018-08-29T01:56:23.656Z","2018-08-29T01:56:23.656Z"
"5767","C","umpr_1-mZ6lKu1puAAAt","Get organized in simple premium durable fashion",181.919,1535506770832,1,"bypHEpJiOukLxrjD","2018-08-29T02:10:54.798Z","2018-08-29T02:10:54.798Z"
"5768","C","ClxADDRn_52ZLduEAAAm","Drawing you in with simplicty.",532.849,1535506770832,0,"cNosUtUm2DGvvXS5","2018-08-29T02:04:26.175Z","2018-08-29T02:04:26.175Z"
"5769","C","ClxADDRn_52ZLduEAAAm","Practical. Sleek. elagante",171.224,1535506770832,0,"cxx7qHndDgnPXX0H","2018-08-29T01:58:24.550Z","2018-08-29T01:58:24.550Z"
"5770","A","LvFnbfBUS-MQSOEjAAAN","make your mark...flawlessly",406.867,1535506770832,0,"d0V2q8xaeEi55JN3","2018-08-29T02:02:20.193Z","2018-08-29T02:02:20.193Z"
"5771","C","umpr_1-mZ6lKu1puAAAt","Maybe something about the magnetic angle to tie in the name?",154.069,1535506770832,0,"d0uKVC001Pr5RWhn","2018-08-29T01:58:07.395Z","2018-08-29T01:58:07.395Z"
"5772","B","89sudkD80YySTFLIAAAo","like ""Your durable portable pocket""",492.379,1535506770832,1,"d2vlAEXbXLBbUfTz","2018-08-29T02:16:05.259Z","2018-08-29T02:16:05.259Z"
"5773","B","XjbmAXUK89c7RWv2AAAw","I think singular ""pocket"" looks nice, and it still works, even if it's a group of 3",473.881,1535506770832,1,"dcNgoTkmNn6bU7TE","2018-08-29T02:15:46.761Z","2018-08-29T02:15:46.761Z"
"5774","A","LvFnbfBUS-MQSOEjAAAN","with it.",233.64,1535506770832,1,"e2DXag9IOjefMaXt","2018-08-29T02:11:46.520Z","2018-08-29T02:11:46.520Z"
"5775","A","6JGkt8QxI46rS1JwAAA5","Eco? More like e-go ",331.211,1535506770832,2,"eJCTxtIse2rDYM6t","2018-08-29T02:24:41.844Z","2018-08-29T02:24:41.844Z"
"5776","C","CFxj0c7UvQ6t8YL0AAAD","!Drink Clean.  Ignite your day.",511.312,1535506770832,2,"eMHUYskfp0jn6Z6q","2018-08-29T02:27:41.945Z","2018-08-29T02:27:41.945Z"
"5777","B","CjMzk1_47rmrM1lAAAAd","How would that sound?",191.557,1535506770832,1,"eSXxrwBidOsGJsCe","2018-08-29T02:11:04.437Z","2018-08-29T02:11:04.437Z"
"5778","A","CFxj0c7UvQ6t8YL0AAAD","How's that?",449.854,1535506770832,1,"ejrsjDM08s9Iqb5r","2018-08-29T02:15:22.733Z","2018-08-29T02:15:22.733Z"
"5779","B","LvFnbfBUS-MQSOEjAAAN","cool, thx",409.987,1535506770832,2,"erjV3T2H8bL3Esgo","2018-08-29T02:26:00.621Z","2018-08-29T02:26:00.621Z"
"5780","A","LvFnbfBUS-MQSOEjAAAN","sleek i think is kinda ick",496.513,1535506770832,0,"esMLSyF3ohUQwFRL","2018-08-29T02:03:49.839Z","2018-08-29T02:03:49.839Z"
"5781","A","6JGkt8QxI46rS1JwAAA5","we can put one over that if you want, just don't want to hit the timer ",583.91,1535506770832,2,"f1M255bOR7QWOluS","2018-08-29T02:28:54.544Z","2018-08-29T02:28:54.544Z"
"5782","C","6JGkt8QxI46rS1JwAAA5","""Elegance that draws you in,"" is also sub-30 ",452.442,1535506770832,0,"f7Wz6Q1u8jvxIp30","2018-08-29T02:03:05.768Z","2018-08-29T02:03:05.768Z"
"5783","A","CFxj0c7UvQ6t8YL0AAAD","Two characters too long.  Dang",329.429,1535506770832,0,"fRsPQbJJak8IVcl3","2018-08-29T02:01:02.755Z","2018-08-29T02:01:02.755Z"
"5784","B","89sudkD80YySTFLIAAAo","Yes. that sounds good",140.803,1535506770832,1,"fmpwB9NsXeDLVVVH","2018-08-29T02:10:13.682Z","2018-08-29T02:10:13.682Z"
"5785","C","XjbmAXUK89c7RWv2AAAw","oo that is catchy, lemme take a look at the link real quick",51.007,1535506770832,2,"fnykbNHLxi8s5GbH","2018-08-29T02:20:01.641Z","2018-08-29T02:20:01.641Z"
"5786","C","XjbmAXUK89c7RWv2AAAw","Ah, I like the order of the second one you typed",367.338,1535506770832,2,"fu9ZW5uv0tDeHCcy","2018-08-29T02:25:17.971Z","2018-08-29T02:25:17.971Z"
"5787","A","CFxj0c7UvQ6t8YL0AAAD","!Get Your Projka and Go",498.357,1535506770832,1,"fuUvRyi1nSytcw0D","2018-08-29T02:16:11.236Z","2018-08-29T02:16:11.236Z"
"5788","C","umpr_1-mZ6lKu1puAAAt","Thanks",575.848,1535506770832,1,"fumUOnWEtqBWRsH0","2018-08-29T02:17:28.727Z","2018-08-29T02:17:28.727Z"
"5789","B","89sudkD80YySTFLIAAAo","The main point in our ad should probably highlight the low environment impact",97.093,1535506770832,2,"fzeqaDeqGdcqTeti","2018-08-29T02:20:47.727Z","2018-08-29T02:20:47.727Z"
"5790","C","ClxADDRn_52ZLduEAAAm","Elegant*",186.188,1535506770832,0,"gN4Lm34znKfafEnh","2018-08-29T01:58:39.515Z","2018-08-29T01:58:39.515Z"
"5791","B","XjbmAXUK89c7RWv2AAAw","Awesome! let's hear it",109.53,1535506770832,1,"gZmgBoOKoBnXQrtI","2018-08-29T02:09:42.410Z","2018-08-29T02:09:42.410Z"
"5792","A","CFxj0c7UvQ6t8YL0AAAD","Pouches for Hipsters...",300.706,1535506770832,1,"gzB24QMp6SnDs8b6","2018-08-29T02:12:53.586Z","2018-08-29T02:12:53.586Z"
"5793","C","6JGkt8QxI46rS1JwAAA5","no problem :) sorry the other guy didn't show up ",587.54,1535506770832,1,"h00VfiBz9DKDOxAe","2018-08-29T02:17:40.420Z","2018-08-29T02:17:40.420Z"
"5794","A","CFxj0c7UvQ6t8YL0AAAD","LIke no matter the chaos, you will stay organized with these pouches.",251.856,1535506770832,1,"hSMwCQhRpCuz2N5g","2018-08-29T02:12:04.735Z","2018-08-29T02:12:04.735Z"
"5795","C","XjbmAXUK89c7RWv2AAAw","Invigorate?",429.769,1535506770832,2,"hZuZL3zlLfLcJ4my","2018-08-29T02:26:20.403Z","2018-08-29T02:26:20.403Z"
"5796","A","CFxj0c7UvQ6t8YL0AAAD","Good luck everyone, it was great working with you I hope we got the bonus",537.919,1535506770832,0,"hgAgId7RrW6JUU4I","2018-08-29T02:04:31.246Z","2018-08-29T02:04:31.246Z"
"5797","C","XjbmAXUK89c7RWv2AAAw","Maybe need to have the word ""drink"" in there, so it's not too mysterious. I keep picturing that they'll use this for a Google SERP ad",305.072,1535506770832,2,"hpBSvpMV9lYlijHW","2018-08-29T02:24:15.705Z","2018-08-29T02:24:15.705Z"
"5798","B","89sudkD80YySTFLIAAAo","Stay organized with your 3 portable pockets",210.95,1535506770832,1,"iSBZtCxKdJ2mVLLn","2018-08-29T02:11:23.829Z","2018-08-29T02:11:23.829Z"
"5799","A","CFxj0c7UvQ6t8YL0AAAD","Built to peform...for you",123.879,1535506770832,0,"j7FqyeS4xQI5te9F","2018-08-29T01:57:37.206Z","2018-08-29T01:57:37.206Z"
"5800","B","89sudkD80YySTFLIAAAo","Hello",29.94,1535506770832,1,"jEoHoqRf1RGHMdRo","2018-08-29T02:08:22.820Z","2018-08-29T02:08:22.820Z"
"5801","A","LvFnbfBUS-MQSOEjAAAN","or...",226.169,1535506770832,1,"jc0dklxfJVrgpAMU","2018-08-29T02:11:39.048Z","2018-08-29T02:11:39.048Z"
"5802","A","LvFnbfBUS-MQSOEjAAAN","something assholic, like... ",406.864,1535506770832,1,"jravOuL0Ljs6HNVp","2018-08-29T02:14:39.744Z","2018-08-29T02:14:39.744Z"
"5803","A","6JGkt8QxI46rS1JwAAA5","sustainability seems to be the big thing ",26.709,1535506770832,2,"kLyTVsRnz74zk4kw","2018-08-29T02:19:37.343Z","2018-08-29T02:19:37.343Z"
"5804","C","ClxADDRn_52ZLduEAAAm","Ok",101.913,1535506770832,0,"kd1nFYUBviSrmVB0","2018-08-29T01:57:15.240Z","2018-08-29T01:57:15.240Z"
"5805","A","LvFnbfBUS-MQSOEjAAAN","these are so boring that they need a super snarky tag line",341.511,1535506770832,1,"kmlxZJQvi18dUo2q","2018-08-29T02:13:34.390Z","2018-08-29T02:13:34.390Z"
"5806","B","CjMzk1_47rmrM1lAAAAd","Treat others and you would want to be treated, pursue your education above materialistic possessions and be charitable.",0.07,1535506770832,0,"l5yUBBdP0VnvIXIR","2018-08-29T01:55:33.397Z","2018-08-29T01:55:33.397Z"
"5807","C","6JGkt8QxI46rS1JwAAA5","Premium power in simplicity",307.121,1535506770832,1,"lcYQLovx04yLLFrD","2018-08-29T02:13:00.001Z","2018-08-29T02:13:00.001Z"
"5808","C","6JGkt8QxI46rS1JwAAA5","""Simplicity that draws you in,"" is 28. I'm just throwing things out; any other ideas are more than welcome. :) ",426.483,1535506770832,0,"loXOFO4F1he0TK0N","2018-08-29T02:02:39.810Z","2018-08-29T02:02:39.810Z"
"5809","A","CFxj0c7UvQ6t8YL0AAAD","I like that one",525.542,1535506770832,0,"m6f4K1LtytrBgVVN","2018-08-29T02:04:18.869Z","2018-08-29T02:04:18.869Z"
"5810","A","LvFnbfBUS-MQSOEjAAAN","what do owe have",506.061,1535506770832,0,"m7ta1jt94A2Gi7Jm","2018-08-29T02:03:59.388Z","2018-08-29T02:03:59.388Z"
"5811","B","XjbmAXUK89c7RWv2AAAw","awesome!! just wanted to check ;)",523.327,1535506770832,1,"mH3Ybv96nFICHKBU","2018-08-29T02:16:36.208Z","2018-08-29T02:16:36.208Z"
"5812","C","6JGkt8QxI46rS1JwAAA5","that one's kind of cheesy, lol",520.611,1535506770832,1,"mPbNJq5W84QF1447","2018-08-29T02:16:33.490Z","2018-08-29T02:16:33.490Z"
"5813","A","LvFnbfBUS-MQSOEjAAAN","projka: we got this. get out of here.",449.512,1535506770832,1,"mSNEgA2HLQ9QRMy2","2018-08-29T02:15:22.391Z","2018-08-29T02:15:22.391Z"
"5814","C","ClxADDRn_52ZLduEAAAm","I actually like that",245.525,1535506770832,0,"ma8i1yxMlh1uO4mE","2018-08-29T01:59:38.851Z","2018-08-29T01:59:38.851Z"
"5815","B","LvFnbfBUS-MQSOEjAAAN","sustenance. for all of us. ",196.617,1535506770832,2,"mqFDlMWvBrNvSMUq","2018-08-29T02:22:27.251Z","2018-08-29T02:22:27.251Z"
"5816","A","CFxj0c7UvQ6t8YL0AAAD","Good luck everyone!",538.499,1535506770832,1,"mqcCXtMUvlF3gg77","2018-08-29T02:16:51.379Z","2018-08-29T02:16:51.379Z"
"5817","B","CjMzk1_47rmrM1lAAAAd","Something showcasing the aerodynamic design...",284.347,1535506770832,0,"mwayJFvJzQ8r5dRy","2018-08-29T02:00:17.673Z","2018-08-29T02:00:17.673Z"
"5818","A","LvFnbfBUS-MQSOEjAAAN","get your projka and go. ",466.144,1535506770832,1,"n9vRyZyBG7CIfGGm","2018-08-29T02:15:39.024Z","2018-08-29T02:15:39.024Z"
"5819","A","CjMzk1_47rmrM1lAAAAd","Still brainstorming",198.293,1535506770832,2,"nTVrlx4YDo8TIRra","2018-08-29T02:22:28.926Z","2018-08-29T02:22:28.926Z"
"5820","C","CFxj0c7UvQ6t8YL0AAAD","Ignite your day.  Drink clean.",325.631,1535506770832,2,"nbFEdZ0lA3txeEUH","2018-08-29T02:24:36.265Z","2018-08-29T02:24:36.265Z"
"5821","A","CFxj0c7UvQ6t8YL0AAAD","We've got this. Go wherever.",441.919,1535506770832,1,"nk17sG3mgiRcrkWw","2018-08-29T02:15:14.798Z","2018-08-29T02:15:14.798Z"
"5822","A","LvFnbfBUS-MQSOEjAAAN","holy crap. this is like, something you'd buy at the checkout at ikea",98.286,1535506770832,1,"nlP8RPlkCHYIpoPm","2018-08-29T02:09:31.165Z","2018-08-29T02:09:31.165Z"
"5823","C","6JGkt8QxI46rS1JwAAA5","I like both of those ideas. It also looks to be pretty sturdy. ",170.918,1535506770832,0,"oSUgVxq9698cllUY","2018-08-29T01:58:24.244Z","2018-08-29T01:58:24.244Z"
"5824","C","XjbmAXUK89c7RWv2AAAw","Actually",485.984,1535506770832,2,"pClYmy89kgAldXx9","2018-08-29T02:27:16.617Z","2018-08-29T02:27:16.617Z"
"5825","A","CjMzk1_47rmrM1lAAAAd","Im thinking of something clever with the name. Nomad. Meaning always moving",130.183,1535506770832,2,"pErqGKV6oS89OVZz","2018-08-29T02:21:20.816Z","2018-08-29T02:21:20.816Z"
"5826","B","CjMzk1_47rmrM1lAAAAd","'Your portable pocket'?",348.747,1535506770832,1,"pIoaPjupzbHYGNeX","2018-08-29T02:13:41.627Z","2018-08-29T02:13:41.627Z"
"5827","A","CFxj0c7UvQ6t8YL0AAAD","Lol that's terrible but it is all I can think of right now",186.299,1535506770832,1,"paXB99JmavuWcI90","2018-08-29T02:10:59.179Z","2018-08-29T02:10:59.179Z"
"5828","A","LvFnbfBUS-MQSOEjAAAN","so i feel like something egocentric would work well",133.928,1535506770832,0,"pqeD5ookM4hlIAS5","2018-08-29T01:57:47.254Z","2018-08-29T01:57:47.254Z"
"5829","B","89sudkD80YySTFLIAAAo","I think pocket itself makes more sense",432.625,1535506770832,1,"psTHYMDJiixWmf5M","2018-08-29T02:15:05.504Z","2018-08-29T02:15:05.504Z"
"5830","C","XjbmAXUK89c7RWv2AAAw","That one is good too, hmmm, time is tickin",469.361,1535506770832,2,"qS5hVXGfmQ5Q0lPk","2018-08-29T02:26:59.994Z","2018-08-29T02:26:59.994Z"
"5831","B","XjbmAXUK89c7RWv2AAAw","Maybe, or maybe the durability. ",266.334,1535506770832,1,"qbdoLxQC8AEOKXx5","2018-08-29T02:12:19.213Z","2018-08-29T02:12:19.213Z"
"5832","A","LvFnbfBUS-MQSOEjAAAN","maybe something about the design, rather than the build",292.075,1535506770832,0,"qeSKNL9aUO4sPeny","2018-08-29T02:00:25.401Z","2018-08-29T02:00:25.401Z"
"5833","B","89sudkD80YySTFLIAAAo","I think we should mention the drink itself so it is more specific",159.41,1535506770832,2,"rBXAXsKppmEaVYdA","2018-08-29T02:21:50.043Z","2018-08-29T02:21:50.043Z"
"5834","B","XjbmAXUK89c7RWv2AAAw","But the biggest selling point, IMHO, is that it's more space for you to have",276.785,1535506770832,1,"rkCkDpRJqirSLoVF","2018-08-29T02:12:29.665Z","2018-08-29T02:12:29.665Z"
"5835","","6JGkt8QxI46rS1JwAAA5","I have a scar on my cheek from being stepped on by a softball cleat",1535507733.134,1535506770832,0,"rkvBtIHzfwAmlch7","2018-08-29T01:55:33.136Z","2018-08-29T01:55:33.136Z"
"5836","B","CjMzk1_47rmrM1lAAAAd","!Your Portable Pocket.",491.806,1535506770832,1,"ryyRYHdQ77FeGiW3","2018-08-29T02:16:04.685Z","2018-08-29T02:16:04.685Z"
"5837","A","LvFnbfBUS-MQSOEjAAAN","it just seems like a pen Elon Musk would have",170.063,1535506770832,0,"rzFZg8ePhRkAOq3Y","2018-08-29T01:58:23.390Z","2018-08-29T01:58:23.390Z"
"5838","B","89sudkD80YySTFLIAAAo","Should we capitalize the s",458.981,1535506770832,2,"sLNpfWHo6peHiIRB","2018-08-29T02:26:49.614Z","2018-08-29T02:26:49.614Z"
"5839","B","CjMzk1_47rmrM1lAAAAd","Cool",479.966,1535506770832,1,"sR5L22zLw28MIMAZ","2018-08-29T02:15:52.845Z","2018-08-29T02:15:52.845Z"
"5840","A","CFxj0c7UvQ6t8YL0AAAD","Yeah, a feeling that you're organized wherever you want to go, do you agree?",216.5,1535506770832,1,"sq1bb75Tvqt4Pr2v","2018-08-29T02:11:29.380Z","2018-08-29T02:11:29.380Z"
"5841","A","CFxj0c7UvQ6t8YL0AAAD","Since it is minimalist, how do we incorporate that?",181.599,1535506770832,0,"t1R0dcDwZHciF7hN","2018-08-29T01:58:34.925Z","2018-08-29T01:58:34.925Z"
"5842","A","LvFnbfBUS-MQSOEjAAAN","yeah, likewise!",557.355,1535506770832,0,"tI38eK7a9N8YAHqV","2018-08-29T02:04:50.682Z","2018-08-29T02:04:50.682Z"
"5843","A","LvFnbfBUS-MQSOEjAAAN","ordered. orderly.",231.105,1535506770832,1,"uH2qSK2FpE1vOQI4","2018-08-29T02:11:43.985Z","2018-08-29T02:11:43.985Z"
"5844","C","XjbmAXUK89c7RWv2AAAw","Ah, yes, good ideas",236.367,1535506770832,2,"uIfEhQ1TBedGHo9m","2018-08-29T02:23:07.001Z","2018-08-29T02:23:07.001Z"
"5845","A","LvFnbfBUS-MQSOEjAAAN","because the kickstarter descriptions are all about the painstaking design",305.704,1535506770832,0,"uPQEdWT3DG0xqVB4","2018-08-29T02:00:39.031Z","2018-08-29T02:00:39.031Z"
"5846","C","CFxj0c7UvQ6t8YL0AAAD","Drink clean.  Fuel your day",450.636,1535506770832,2,"uc4haIdBW2NUkHgD","2018-08-29T02:26:41.269Z","2018-08-29T02:26:41.269Z"
"5847","B","XjbmAXUK89c7RWv2AAAw","sorry y'all, just wanted to ensure we saw something",538.91,1535506770832,0,"unKbrcAHA5UghIV5","2018-08-29T02:04:32.237Z","2018-08-29T02:04:32.237Z"
"5848","A","6JGkt8QxI46rS1JwAAA5","lol",342.233,1535506770832,2,"v9MwCr1JOHiXsBwf","2018-08-29T02:24:52.866Z","2018-08-29T02:24:52.866Z"
"5849","B","CjMzk1_47rmrM1lAAAAd","Hey",62.552,1535506770832,0,"vEZxHBhu2xY42gso","2018-08-29T01:56:35.879Z","2018-08-29T01:56:35.879Z"
"5850","A","6JGkt8QxI46rS1JwAAA5","A nomad in motion... lol ",192.554,1535506770832,2,"vSz79Z9fbUmArFvq","2018-08-29T02:22:23.188Z","2018-08-29T02:22:23.188Z"
"5851","B","LvFnbfBUS-MQSOEjAAAN","sustenance as in, this beverage, and then sustainability ",274.411,1535506770832,2,"vZKC2IO9p0LsbUCo","2018-08-29T02:23:45.044Z","2018-08-29T02:23:45.044Z"
"5852","A","CFxj0c7UvQ6t8YL0AAAD","""Go wherever, we've got you""",333.165,1535506770832,1,"verFkc3dxxFxK6ml","2018-08-29T02:13:26.044Z","2018-08-29T02:13:26.044Z"
"5853","C","CFxj0c7UvQ6t8YL0AAAD","Yeah build on it.  They are pretty proud of being radical and sustainable",69.454,1535506770832,2,"vlTkcLa46Xnavj61","2018-08-29T02:20:20.088Z","2018-08-29T02:20:20.088Z"
"5854","A","reoVJLpIeQDjroJ_AAAi","I'm good with that",523.651,1535506770832,0,"vn194i7aPJ0RvRMY","2018-08-29T02:04:16.978Z","2018-08-29T02:04:16.978Z"
"5855","C","CFxj0c7UvQ6t8YL0AAAD","Hi :)",51.049,1535506770832,2,"wWJH9aLUMPj0bPyS","2018-08-29T02:20:01.682Z","2018-08-29T02:20:01.682Z"
"5856","B","CjMzk1_47rmrM1lAAAAd","Ahhh how about pluralizing pocket to pockets?",388.526,1535506770832,1,"weUqbMkIkMZ0pIXh","2018-08-29T02:14:21.405Z","2018-08-29T02:14:21.405Z"
"5857","B","XjbmAXUK89c7RWv2AAAw","What do you guys think is the #1 thing that would catch your eye, if you're looking at a Google search results page? I think that's what they're ultimately looking for, to read between the lines",415.662,1535506770832,0,"wtHFFdlvYnF07lat","2018-08-29T02:02:28.989Z","2018-08-29T02:02:28.989Z"
"5858","C","CFxj0c7UvQ6t8YL0AAAD","Burn clean.  Burn right.",213.472,1535506770832,2,"x9j60J5LLMd2ooAI","2018-08-29T02:22:44.106Z","2018-08-29T02:22:44.106Z"
"5859","A","CFxj0c7UvQ6t8YL0AAAD","Looks like we've got some pouches now",48.517,1535506770832,1,"xAAB8mNtw4rniVbW","2018-08-29T02:08:41.396Z","2018-08-29T02:08:41.396Z"
"5860","C","umpr_1-mZ6lKu1puAAAt","grr so close",475.967,1535506770832,1,"xDuay3wxL406KCxe","2018-08-29T02:15:48.847Z","2018-08-29T02:15:48.847Z"
"5861","A","CFxj0c7UvQ6t8YL0AAAD","""All you need, make your mark""",270.091,1535506770832,0,"xEgnaG7FNpipDAaq","2018-08-29T02:00:03.417Z","2018-08-29T02:00:03.417Z"
"5862","C","6JGkt8QxI46rS1JwAAA5","I'd probably go for simplicity in a vote, but I'm fine with either",530.786,1535506770832,0,"xFy0JoZo22p04eTM","2018-08-29T02:04:24.112Z","2018-08-29T02:04:24.112Z"
"5863","C","6JGkt8QxI46rS1JwAAA5","Waxing premium, not poetic ",501.735,1535506770832,1,"xSW5UgExX8U1x4SH","2018-08-29T02:16:14.615Z","2018-08-29T02:16:14.615Z"
"5864","C","6JGkt8QxI46rS1JwAAA5","just tossing things out ",309.501,1535506770832,1,"xYu5hxVOQz4Xf4AE","2018-08-29T02:13:02.380Z","2018-08-29T02:13:02.380Z"
"5865","A","CFxj0c7UvQ6t8YL0AAAD","Built for you.  Now make your mark.",209.184,1535506770832,0,"xe4vlwwJLOCWCumn","2018-08-29T01:59:02.511Z","2018-08-29T01:59:02.511Z"
"5866","A","CFxj0c7UvQ6t8YL0AAAD","Go anywhere.  Have anything",179.494,1535506770832,1,"xoFobYfTA9DKqZRn","2018-08-29T02:10:52.373Z","2018-08-29T02:10:52.373Z"
"5867","B","umpr_1-mZ6lKu1puAAAt","Want to go with it?",334.016,1535506770832,2,"xvM9FoMJYAjgzcKm","2018-08-29T02:24:44.650Z","2018-08-29T02:24:44.650Z"
"5868","A","CjMzk1_47rmrM1lAAAAd","I dig it.",113.351,1535506770832,2,"y6cqx2sWWoSqzzKV","2018-08-29T02:21:03.984Z","2018-08-29T02:21:03.984Z"
"5869","C","XjbmAXUK89c7RWv2AAAw","hi team!",39.036,1535506770832,2,"yii7plbnmTSvmD5Q","2018-08-29T02:19:49.669Z","2018-08-29T02:19:49.669Z"
"5870","A","CFxj0c7UvQ6t8YL0AAAD","Ooooooh.  How about ""we've got this""",423.39,1535506770832,1,"yp2MWnWdol4grzP4","2018-08-29T02:14:56.269Z","2018-08-29T02:14:56.269Z"
"5871","A","CFxj0c7UvQ6t8YL0AAAD","Get your Projka and Go",481.562,1535506770832,1,"yuAex1f7a6Mkfy0J","2018-08-29T02:15:54.441Z","2018-08-29T02:15:54.441Z"
"5872","C","6JGkt8QxI46rS1JwAAA5","anything's game :) we haven't hit the time warning yet ",373.903,1535506770832,1,"z4KPBD2stgrdOoRf","2018-08-29T02:14:06.783Z","2018-08-29T02:14:06.783Z"
"5873","B","CjMzk1_47rmrM1lAAAAd","Should we highlight the fact that its waterproof?",229.984,1535506770832,1,"zBHqi7qAHEXsFlFe","2018-08-29T02:11:42.863Z","2018-08-29T02:11:42.863Z"
"5874","C","6JGkt8QxI46rS1JwAAA5","!Premium power in simplicity ",569.718,1535506770832,1,"zJc9ldEXfHkPbumW","2018-08-29T02:17:22.598Z","2018-08-29T02:17:22.598Z"
"5875","B","CjMzk1_47rmrM1lAAAAd","Same!",584.595,1535506770832,1,"zuwk3xVRkLD6DuY3","2018-08-29T02:17:37.475Z","2018-08-29T02:17:37.475Z"
"5876","A","6JGkt8QxI46rS1JwAAA5","cool :D just tossing stuff out while we're in front of the time warning ",237.26,1535506770832,2,"zygOgJGUhvJK52pd","2018-08-29T02:23:07.894Z","2018-08-29T02:23:07.894Z"
"5877","A","fZxPKJlgArFKnhzQAAAG","Hello",85.114,1535508140527,0,"0mNWCPIgoxNNQAJg","2018-08-29T02:10:34.119Z","2018-08-29T02:10:34.119Z"
"5878","A","tKq7DOtTumhD-v4WAAAJ","Durability, on the go",38.114,1535508140527,1,"0tpTBHe5Ync5eNxQ","2018-08-29T02:21:45.018Z","2018-08-29T02:21:45.018Z"
"5879","A","hIq-v_mGykJTRxP3AAAV","jk ok ",193.655,1535508140527,1,"0uq1yYO8utqMd3y2","2018-08-29T02:24:20.559Z","2018-08-29T02:24:20.559Z"
"5880","C","eru38qFYEm_wVwe_AAAZ","yes, because everyone types now",332.841,1535508140527,0,"1fU1BiYZOSn2wZjh","2018-08-29T02:14:41.846Z","2018-08-29T02:14:41.846Z"
"5881","A","OPfhQM2CghdCFm4oAAAD","Style that lasts",292.573,1535508140527,2,"1yPaMWAxGWzjXR2d","2018-08-29T02:37:11.192Z","2018-08-29T02:37:11.192Z"
"5882","A","tKq7DOtTumhD-v4WAAAJ","Respect the pouch. ",155.104,1535508140527,1,"2FlFjULRTRwAj4Bw","2018-08-29T02:23:42.011Z","2018-08-29T02:23:42.011Z"
"5883","B","hIq-v_mGykJTRxP3AAAV","Yeah thats better. Condensed",543.025,1535508140527,0,"371XpGpWXx4w5z3t","2018-08-29T02:18:12.031Z","2018-08-29T02:18:12.031Z"
"5884","A","hIq-v_mGykJTRxP3AAAV","haha",157.257,1535508140527,1,"4kZPkxI6RkLOYmUV","2018-08-29T02:23:44.161Z","2018-08-29T02:23:44.161Z"
"5885","C","tKq7DOtTumhD-v4WAAAJ","Write like the cosmos. ",253.582,1535508140527,0,"4vhP0gTM1pswsIeA","2018-08-29T02:13:22.587Z","2018-08-29T02:13:22.587Z"
